TXA_ITIS,TXA_Level,TXA_Name,TXA_Binomial,TXA_Parent,TXA_Author,TXA_Year,TXA_CAAB,USER,TXA_Time,TXA_Group,TXA_ReleaseDate,TXA_ExpReleaseDate,TXA_Created_At,TXA_Updated_At,TXA_WoRMsID,TXA_ProfileStatus,created,created_by,updated,updated_by
-388,134,Chonotrichia,NA,-387,"Wallengren, 1895",NA,NA,Admin,2006-08-24 16:06:08,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-387,133,Phyllopharyngea,NA,46211,"de Puytorac et al., 1974",NA,NA,Admin,2006-08-24 16:04:34,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-386,143,teredinidi,Boveria teredinidi,-385,Nelson 1923,NA,NA,Admin,2006-08-24 15:33:50,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-385,142,Boveria,NA,-384,NA,NA,NA,Admin,2006-08-24 15:33:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-384,140,Hemispeiridae,NA,-380,"König, 1894",NA,NA,Admin,2006-08-24 15:31:56,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-383,143,cyclidioides,Ancistrum cyclidioides,-382,Issel,NA,NA,Admin,2006-08-24 15:28:33,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-382,142,Ancistrum,NA,-381,"Maupas, 1883",NA,NA,Admin,2006-08-24 15:26:10,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-381,140,Ancistridae,NA,-380,"Issel, 1903",NA,NA,Admin,2006-08-24 15:25:22,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-380,136,Thigmotrichida,NA,-379,"Chatton & Lwoff, 1922",NA,NA,Admin,2006-08-24 15:23:53,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-379,134,Scuticociliatia,NA,-378,NA,NA,NA,Admin,2006-08-24 15:22:36,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-378,133,Oligohymenophorea,NA,46211,NA,NA,NA,Admin,2006-08-24 15:19:24,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-377,143,limnoriae,Cothurnia limnoriae,46487,Dons 1927,NA,NA,Admin,2006-08-24 14:45:37,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-376,143,pelseneeri,Ancistrocoma pelseneeri,-375,Chatton & Lwoff 1926,NA,NA,Admin,2006-08-24 14:40:11,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-375,142,Ancistrocoma,NA,-374,NA,NA,NA,Admin,2006-08-24 14:37:44,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-374,140,Ancistrocomidae,NA,-373,NA,NA,NA,Admin,2006-08-24 14:36:24,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-373,136,Rhynchodida,NA,-372,NA,NA,NA,Admin,2006-08-24 14:34:50,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-372,134,Hypostomata,NA,-371,NA,NA,NA,Admin,2006-08-24 14:32:33,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-371,133,Kinetophragminophora,NA,46211,NA,NA,NA,Admin,2006-08-24 14:31:11,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-370,143,ascidiae,Lankesteria ascidiae,-369,Lankester 1872,NA,NA,Admin,2006-08-24 14:01:30,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-369,142,Lankesteria,NA,-368,NA,NA,NA,Admin,2006-08-24 14:00:31,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-368,140,Diplocystidae,NA,-367,NA,NA,NA,Admin,2006-08-24 13:59:29,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-367,136,Eugregarinida,NA,-366,NA,NA,NA,Admin,2006-08-24 13:57:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-366,134,Sporozoa,NA,-102,NA,NA,NA,Admin,2006-08-24 13:56:43,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-365,143,ostreae,Bonamia ostreae,-364,Pichot et al. 1980,NA,NA,Admin,2006-08-24 13:44:53,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-364,142,Bonamia,NA,46159,NA,NA,NA,Admin,2006-08-24 13:43:19,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-362,143,teredinis,Minchina teredinis,-361,"Hillman, Ford, & Haskins 1990",NA,NA,Admin,2006-08-24 10:45:35,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-361,142,Minchinia,NA,46164,NA,NA,NA,Admin,2006-08-24 10:38:29,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-360,143,japonica,Eriocheir japonica,99057,"(de Haan, 1835)",NA,NA,Admin,2006-07-26 13:20:19,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-359,143,brunneus,Rhinogobius brunneus species complex,-358,"Temminck and Schlegel, 1845",NA,NA,Admin,2006-06-08 09:07:17,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-358,142,Rhinogobius,NA,171746,"Gill, 1859",NA,NA,Admin,2006-06-08 09:04:03,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-357,142,Lasioptera,NA,123421,NA,NA,NA,Admin,2006-06-02 10:49:53,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-354,143,purpurea,Claviceps purpurea var. spartinae,-352,(Fr. ex Fr.) Tul.,NA,NA,Admin,2006-03-21 15:34:15,Fungi,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-352,142,Claviceps,NA,-351,NA,NA,NA,Admin,2006-03-21 15:09:48,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-351,140,Clavicipitaceae,NA,-350,NA,NA,NA,Admin,2006-03-21 15:08:32,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-350,136,Hypocreales,NA,-349,NA,NA,NA,Admin,2006-03-21 15:07:10,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-349,133,Euascomycetes,NA,610624,NA,NA,NA,Admin,2006-03-21 15:05:53,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-348,143,marginata,Prokelisia marginata,-347,Van Duzee 1897,NA,NA,Admin,2006-03-21 11:23:47,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-347,142,Prokelisia,NA,109175,Osborn,NA,NA,Admin,2006-03-21 11:11:49,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-346,143,cochinensis,Lagenophrys cochinensis,46518,Santhakumari & Gopalan 1980,NA,NA,Admin,2006-03-02 14:56:51,Protozoans,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-345,143,simia,Caprella simia,95392,"Mayer, 1903",NA,NA,Admin,2006-02-22 09:26:59,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-344,143,ficus,Molgula ficus,159541,"(Macdonald, 1859)",NA,NA,Admin,2005-12-07 13:10:35,Tunicates,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-343,143,hyotis,Hyotissa hyotis,79864,"(Linnaeus, 1758)",NA,NA,Admin,2005-12-07 08:29:26,Mollusks-Bivalves,2015-03-31,2013-12-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-342,143,japonica,Schizoporella japonica,156293,"Ortmann, 1890",NA,NA,Admin,2005-11-04 10:49:46,Bryozoans,2013-06-13,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-341,143,katadae,Pyropia katadae,11540,Miura 1968,NA,NA,Admin,2005-10-26 16:48:48,Algae,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-340,143,griffenis,Orthione griffenis,93200,"Markham, 2004",NA,NA,Admin,2005-08-26 10:15:47,Crustaceans-Isopods,2016-06-20,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-339,143,digonas,Bostrichobranchus digonas,159620,"Abbott, 1951",NA,NA,Admin,2005-04-15 16:33:37,Tunicates,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-335,143,phortax,Aplidium phortax,159038,NA,NA,NA,Admin,2005-04-15 15:53:36,Tunicates,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-334,143,vexillum,Didemnum vexillum,159048,"Kott, 2002",NA,NA,Admin,2005-01-21 10:01:33,Tunicates,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-333,143,psammatodes,Didemnum psammatodes,159048,"(Sluiter, 1895)",NA,NA,Admin,2005-01-13 14:34:16,Tunicates,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-331,143,enigmatica,Transorchestia enigmatica,-330,"(Bousfield and Carlton, 1967)",NA,NA,Admin,2004-10-05 14:51:28,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-330,142,Transorchestia,NA,95032,Bousfield and Carlton 1967,NA,NA,Admin,2004-10-05 14:50:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-329,143,contorta,Dumontia contorta,12241,S. G. Gmelin 1768 (Ruprecht 1850),NA,NA,Admin,2004-09-02 16:34:03,Algae,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-328,143,vermiculophylla,Gracilaria vermiculophylla,11984,"(Ohmi, 1956)",NA,NA,Admin,2004-07-27 13:21:15,Algae,2017-06-21,2017-02-16,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-327,143,litoralis,Pullosquilla litoralis,-326,"Michel & Manning, 1971",NA,NA,Admin,2003-12-05 09:00:34,Crustaceans-Stomatopods,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-326,142,Pullosquilla,NA,99199,NA,NA,NA,Admin,2003-12-05 08:59:03,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-325,143,sp.,Paracorophium sp.,-245,"Stebbing, 1899",NA,NA,Admin,2003-12-03 14:49:51,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-324,143,barbatus,Tridentiger barbatus,171911,"G&uuml;nther, 1861",NA,NA,Admin,2003-11-06 16:45:44,Fishes,2018-05-24,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-323,143,annae,Sinoflustra annae,-454,"(Osburn, 1953)",NA,NA,Admin,2003-10-29 11:52:51,Bryozoans,2013-06-13,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-322,143,bengalensis,Arbopercula bengalensis,155859,"(Stoliczka, 1869)",NA,NA,Admin,2003-10-29 09:17:18,Bryozoans,2013-06-13,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-321,143,malloi,Arcola malloi,-320,Pastrana,NA,NA,Admin,2003-10-23 10:49:13,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-320,142,Arcola,NA,-319,NA,NA,NA,Admin,2003-10-23 10:48:06,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-319,141,Phycitinae,NA,117641,NA,NA,NA,Admin,2003-10-23 10:46:29,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-318,143,phragmitis,Tetramesa phragmitis,154016,Erdos 1952,NA,NA,Admin,2003-10-22 08:52:05,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-316,142,Stomoxys,NA,150026,NA,NA,NA,Admin,2003-10-22 08:41:38,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-315,143,albiguttalis,Niphograpta albiguttalis,-314,"Warren, 1882",NA,NA,Admin,2003-10-22 08:37:33,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-314,142,Niphograpta,NA,117641,NA,NA,NA,Admin,2003-10-22 08:36:14,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-313,143,lutosa,Rhizedra lutosa,-312,"Hubner, 1903",NA,NA,Admin,2003-10-21 16:42:46,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-312,142,Rhizedra,NA,117318,"Warren, 1911",NA,NA,Admin,2003-10-21 16:39:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-311,143,spadix,Pselactus spadix,-310,"Herbst, 1795",NA,NA,Admin,2003-10-21 16:18:51,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-310,142,Pselactus,NA,114666,NA,NA,NA,Admin,2003-10-21 16:17:14,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-309,143,grandis,Placopsidella grandis,-308,"Cresson, 1925",NA,NA,Admin,2003-10-21 14:39:28,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-308,142,Placopsidella,NA,146894,NA,NA,NA,Admin,2003-10-21 14:37:53,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-307,143,vitiosa,Oxyops vitiosa,-306,Pascoe,NA,NA,Admin,2003-10-21 14:28:55,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-306,142,Oxyops,NA,114666,NA,NA,NA,Admin,2003-10-21 14:25:19,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-305,143,melanura,Nacerdes melanura,-304,"Linnaeus, 1758",NA,NA,Admin,2003-10-21 12:02:13,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-304,142,Nacerdes,NA,114449,Linnaeus,NA,NA,Admin,2003-10-21 12:00:16,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-303,143,affinis,Neohydronomus affinis,-302,Hustache,NA,NA,Admin,2003-10-21 11:49:53,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-302,142,Neohydronomus,NA,114666,NA,NA,NA,Admin,2003-10-21 11:48:35,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-301,143,eichorniae,Neochetina eichhorniae,-298,"Warner, 1970",NA,NA,Admin,2003-10-21 11:44:50,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-300,143,bruchi,Neochetina bruchi,-298,"Hustache, 1926",NA,NA,Admin,2003-10-21 11:42:51,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-298,142,Neochetina,NA,114666,"Hustache, 1926",NA,NA,Admin,2003-10-21 11:34:38,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-297,143,hungarica,Lasioptera hungarica,-357,"Mohn, 1968",NA,NA,Admin,2003-10-21 11:29:48,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-296,143,rufitarsis,Lipara rufitarsis,147876,"Loew, 1858",NA,NA,Admin,2003-10-21 11:19:55,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-295,143,transversovittatus,Hylobius transversovittatus,-294,"Goeze, 1777",NA,NA,Admin,2003-10-21 11:09:16,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-294,142,Hylobius,NA,114666,"Germar, 1817",NA,NA,Admin,2003-10-21 11:08:13,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-293,143,pakistanae,Hydrellia pakistanae,-292,"Deonier, 1978",NA,NA,Admin,2003-10-21 10:58:57,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-292,142,Hydrellia,NA,147115,NA,NA,NA,Admin,2003-10-21 10:57:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-291,143,saturejae,Holcocranum saturejae,-290,"Kolenati, 1845",NA,NA,Admin,2003-10-21 10:50:31,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-290,142,Holcocranum,NA,107674,"Fieber, 1860",NA,NA,Admin,2003-10-21 10:49:04,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-289,143,pusilla,Galerucella pusilla,114541,"Duftschmidt, 1825",NA,NA,Admin,2003-10-21 10:27:59,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-288,143,calmariensis,Galerucella calmariensis,114541,"Linnaeus, 1767",NA,NA,Admin,2003-10-21 10:20:05,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-287,143,annulata,Culiseta annulata,126429,"Schrank, 1776",NA,NA,Admin,2003-10-20 14:31:15,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-285,143,borealis,Thambemyia borealis,-284,"Takagi, 1965",NA,NA,Admin,2003-10-20 14:25:42,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-284,142,Thambemyia,NA,136824,Oldroyd 1956,NA,NA,Admin,2003-10-20 14:22:50,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-283,143,typhae,Chilacis typhae,-282,Perrin,NA,NA,Admin,2003-10-20 14:03:46,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-282,142,Chilacis,NA,107674,Fieber,NA,NA,Admin,2003-10-20 14:02:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-281,143,phragmitis,Chaetococcus phragmitis,200899,"Marchal, 1909",NA,NA,Admin,2003-10-20 13:53:36,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-280,143,longipes,Brachydeutera longipes,-279,"Hendel, 1913",NA,NA,Admin,2003-10-20 13:09:25,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-279,142,Brachydeutera,NA,147292,"Hendel, 1913",NA,NA,Admin,2003-10-20 13:07:43,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-278,143,andersoni,Amynothrips andersoni,-277,O'Neilll 1968,NA,NA,Admin,2003-10-17 13:24:12,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-277,142,Amynothrips,NA,103357,O'Neilll 1968,NA,NA,Admin,2003-10-17 12:04:09,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-276,143,togoi,Aedes togoi,126234,Theobald 1907,NA,NA,Admin,2003-10-17 10:50:44,Arthropoda-Insects,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-274,143,serrata,Scylla serrata,-273,"(Forsk&aring;l, 1775)",NA,NA,Admin,2003-10-16 14:49:50,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-273,142,Scylla,NA,98689,NA,NA,NA,Admin,2003-10-16 14:40:02,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-272,143,nagatai,Leucothoe nagatai,94197,"Ishimaru, 1985",NA,NA,Admin,2003-10-09 16:38:51,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-271,143,sp.,Hourstonius sp.,93397,"Ruiz et al., unpublished",NA,NA,Admin,2003-10-09 16:18:08,Crustaceans-Amphipods,2017-06-21,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-270,143,sp.,Amphilochus/Apolochus sp.,93385,Ruiz et al. unpublished,NA,NA,Admin,2003-10-09 15:51:01,Crustaceans-Amphipods,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-269,143,ischnus,Echinogammarus ischnus,-268,"(Stebbing, 1899)",NA,NA,Admin,2003-10-09 10:45:33,Crustaceans-Amphipods,2017-06-21,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-268,142,Echinogammarus,NA,93745,NA,NA,NA,Admin,2003-10-09 10:41:55,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-267,143,maledivensis,Zeuxo maledivensis,91515,Sieg 1980,NA,NA,Admin,2003-10-06 13:16:43,Crustaceans-Tanaids,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-266,143,japonica,Paranthura japonica,92219,"Richardson, 1909",NA,NA,Admin,2003-10-06 10:54:44,Crustaceans-Isopods,2016-06-20,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-265,143,coerulea,Aurelia coerulea,51700,von Lendenfeld 1884,NA,NA,Admin,2003-10-03 13:12:49,Cnidarians-Scyphozoans,2013-11-11,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-264,143,floridana,Iais floridana,92788,Kensley & Schotte 1999,NA,NA,Admin,2003-10-01 15:54:36,Crustaceans-Isopods,2017-06-21,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-263,143,hilgendorfii,Asellus hilgendorfii,92658,"Bovallius, 1886",NA,NA,Admin,2003-10-01 14:05:47,Crustaceans-Isopods,2016-06-20,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-262,143,holmquistae</erm>,Deltamysis holmquistae,-261,"Bowman &amp; Orsi, 1992",NA,NA,Admin,2003-10-01 10:18:57,Crustaceans-Mysids,2015-07-09,2015-05-18,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
-261,142,Deltamysis,NA,89856,Bowman & Orsi 1992,NA,NA,Admin,2003-10-01 10:15:28,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
